,age,length_of_service,STATUS,BUSINESS_UNIT,hierarchy_job,population_category,gender_short_F,gender_short_M,department_service_Business,department_service_Customer
29414,41,12,1,1,0,2,0,1,0,1
29415,42,13,1,1,0,2,0,1,0,1
29416,33,4,1,1,0,1,1,0,0,1
29417,34,5,1,1,0,1,1,0,0,1
29418,35,6,1,1,0,1,1,0,0,1
29419,36,7,1,1,0,1,1,0,0,1
29420,37,8,1,1,0,1,1,0,0,1
29421,38,9,1,1,0,1,1,0,0,1
29422,39,10,1,1,0,1,1,0,0,1
29423,40,11,1,1,0,1,1,0,0,1
29424,41,12,1,1,0,1,1,0,0,1
29425,42,13,1,1,0,1,1,0,0,1
29426,33,4,1,1,0,2,0,1,0,1
29427,34,5,1,1,0,2,0,1,0,1
29428,35,6,1,1,0,2,0,1,0,1
29429,36,7,1,1,0,2,0,1,0,1
29430,37,8,1,1,0,2,0,1,0,1
29431,38,9,1,1,0,2,0,1,0,1
29432,39,10,1,1,0,2,0,1,0,1
29433,40,11,1,1,0,2,0,1,0,1
29434,41,12,1,1,0,2,0,1,0,1
29435,42,13,1,1,0,2,0,1,0,1
29436,33,4,1,1,0,1,0,1,0,1
29437,34,5,1,1,0,1,0,1,0,1
29438,35,6,1,1,0,1,0,1,0,1
29439,36,7,1,1,0,1,0,1,0,1
29440,37,8,1,1,0,1,0,1,0,1
29441,38,9,1,1,0,1,0,1,0,1
29442,39,10,1,1,0,1,0,1,0,1
29443,40,11,1,1,0,1,0,1,0,1
29444,41,12,1,1,0,1,0,1,0,1
29445,42,13,1,1,0,1,0,1,0,1
29446,33,4,1,1,0,1,0,1,0,1
29447,34,5,1,1,0,1,0,1,0,1
29448,35,6,1,1,0,1,0,1,0,1
29449,36,7,1,1,0,1,0,1,0,1
29450,37,8,1,1,0,1,0,1,0,1
29451,38,9,1,1,0,1,0,1,0,1
29452,39,10,1,1,0,1,0,1,0,1
29453,40,11,1,1,0,1,0,1,0,1
29454,41,12,1,1,0,1,0,1,0,1
29455,42,13,1,1,0,1,0,1,0,1
29456,33,4,1,1,0,2,1,0,0,1
29457,34,5,1,1,0,2,1,0,0,1
29458,35,6,1,1,0,2,1,0,0,1
29459,36,7,1,1,0,2,1,0,0,1
29460,37,8,1,1,0,2,1,0,0,1
29461,38,9,1,1,0,2,1,0,0,1
29462,39,10,1,1,0,2,1,0,0,1
29463,40,11,1,1,0,2,1,0,0,1
29464,41,12,1,1,0,2,1,0,0,1
29465,42,13,1,1,0,2,1,0,0,1
29466,33,4,1,1,0,1,1,0,0,1
29467,34,5,1,1,0,1,1,0,0,1
29468,35,6,1,1,0,1,1,0,0,1
29469,36,7,1,1,0,1,1,0,0,1
29470,37,8,1,1,0,1,1,0,0,1
29471,38,9,1,1,0,1,1,0,0,1
29472,39,10,1,1,0,1,1,0,0,1
29473,40,11,1,1,0,1,1,0,0,1
29474,41,12,1,1,0,1,1,0,0,1
29475,42,13,1,1,0,1,1,0,0,1
29476,33,4,1,1,0,1,1,0,0,1
29477,34,5,1,1,0,1,1,0,0,1
29478,35,6,1,1,0,1,1,0,0,1
29479,36,7,1,1,0,1,1,0,0,1
29480,37,8,1,1,0,1,1,0,0,1
29481,38,9,1,1,0,1,1,0,0,1
29482,39,10,1,1,0,1,1,0,0,1
29483,40,11,1,1,0,1,1,0,0,1
29484,41,12,1,1,0,1,1,0,0,1
29485,42,13,1,1,0,1,1,0,0,1
29486,33,4,1,1,0,1,0,1,0,1
29487,34,5,1,1,0,1,0,1,0,1
29488,35,6,1,1,0,1,0,1,0,1
29489,36,7,1,1,0,1,0,1,0,1
29490,37,8,1,1,0,1,0,1,0,1
29491,38,9,1,1,0,1,0,1,0,1
29492,39,10,1,1,0,1,0,1,0,1
29493,40,11,1,1,0,1,0,1,0,1
29494,41,12,1,1,0,1,0,1,0,1
29495,42,13,1,1,0,1,0,1,0,1
29496,33,4,1,1,0,1,1,0,0,1
29497,34,5,1,1,0,1,1,0,0,1
29498,35,6,1,1,0,1,1,0,0,1
29499,36,7,1,1,0,1,1,0,0,1
29500,37,8,1,1,0,1,1,0,0,1
29501,38,9,1,1,0,1,1,0,0,1
29502,39,10,1,1,0,1,1,0,0,1
29503,40,11,1,1,0,1,1,0,0,1
29504,41,12,1,1,0,1,1,0,0,1
29505,42,13,1,1,0,1,1,0,0,1
29506,33,4,1,1,0,2,0,1,0,1
29507,34,5,1,1,0,2,0,1,0,1
29508,35,6,1,1,0,2,0,1,0,1
29509,36,7,1,1,0,2,0,1,0,1
29510,37,8,1,1,0,2,0,1,0,1
29511,38,9,1,1,0,2,0,1,0,1
29512,39,10,1,1,0,2,0,1,0,1
29513,40,11,1,1,0,2,0,1,0,1
29514,41,12,1,1,0,2,0,1,0,1
29515,42,13,1,1,0,2,0,1,0,1
29516,33,4,1,1,0,1,0,1,0,1
29517,34,5,1,1,0,1,0,1,0,1
29518,35,6,1,1,0,1,0,1,0,1
29519,36,7,1,1,0,1,0,1,0,1
29520,37,8,1,1,0,1,0,1,0,1
29521,38,9,1,1,0,1,0,1,0,1
29522,39,10,1,1,0,1,0,1,0,1
29523,40,11,1,1,0,1,0,1,0,1
29524,41,12,1,1,0,1,0,1,0,1
29525,42,13,1,1,0,1,0,1,0,1
29526,33,4,1,1,0,1,1,0,0,1
29527,34,5,1,1,0,1,1,0,0,1
29528,35,6,1,1,0,1,1,0,0,1
29529,36,7,1,1,0,1,1,0,0,1
29530,37,8,1,1,0,1,1,0,0,1
29531,38,9,1,1,0,1,1,0,0,1
29532,39,10,1,1,0,1,1,0,0,1
29533,40,11,1,1,0,1,1,0,0,1
29534,41,12,1,1,0,1,1,0,0,1
29535,42,13,1,1,0,1,1,0,0,1
29536,33,4,1,1,0,1,1,0,0,1
29537,34,5,1,1,0,1,1,0,0,1
29538,35,6,1,1,0,1,1,0,0,1
29539,36,7,1,1,0,1,1,0,0,1
29540,37,8,1,1,0,1,1,0,0,1
29541,38,9,1,1,0,1,1,0,0,1
29542,39,10,1,1,0,1,1,0,0,1
29543,40,11,1,1,0,1,1,0,0,1
29544,41,12,1,1,0,1,1,0,0,1
29545,42,13,1,1,0,1,1,0,0,1
29546,33,4,1,1,0,1,0,1,0,1
29547,34,5,1,1,0,1,0,1,0,1
29548,35,6,1,1,0,1,0,1,0,1
29549,36,7,1,1,0,1,0,1,0,1
29550,37,8,1,1,0,1,0,1,0,1
29551,38,9,1,1,0,1,0,1,0,1
29552,39,10,1,1,0,1,0,1,0,1
29553,40,11,1,1,0,1,0,1,0,1
29554,41,12,1,1,0,1,0,1,0,1
29555,42,13,1,1,0,1,0,1,0,1
29556,33,4,1,1,0,2,0,1,0,1
29557,34,5,1,1,0,2,0,1,0,1
29558,35,6,1,1,0,2,0,1,0,1
29559,36,7,1,1,0,2,0,1,0,1
29560,37,8,1,1,0,2,0,1,0,1
29561,38,9,1,1,0,2,0,1,0,1
29562,39,10,1,1,0,2,0,1,0,1
29563,40,11,1,1,0,2,0,1,0,1
29564,41,12,1,1,0,2,0,1,0,1
29565,42,13,1,1,0,2,0,1,0,1
29566,33,4,1,1,0,1,1,0,0,1
29567,34,5,1,1,0,1,1,0,0,1
29568,35,6,1,1,0,1,1,0,0,1
29569,36,7,1,1,0,1,1,0,0,1
29570,37,8,1,1,0,1,1,0,0,1
29571,38,9,1,1,0,1,1,0,0,1
29572,39,10,1,1,0,1,1,0,0,1
29573,40,11,1,1,0,1,1,0,0,1
29574,33,4,1,1,0,0,1,0,0,1
29575,34,5,1,1,0,0,1,0,0,1
29576,35,6,1,1,0,0,1,0,0,1
29577,36,7,1,1,0,0,1,0,0,1
29578,37,8,1,1,0,0,1,0,0,1
29579,38,9,1,1,0,0,1,0,0,1
29580,39,10,1,1,0,0,1,0,0,1
29581,40,11,1,1,0,0,1,0,0,1
29582,33,4,1,1,0,1,0,1,0,1
29583,34,5,1,1,0,1,0,1,0,1
29584,35,6,1,1,0,1,0,1,0,1
29585,36,7,1,1,0,1,0,1,0,1
29586,33,4,1,1,0,1,1,0,0,1
29587,34,5,1,1,0,1,1,0,0,1
29588,35,6,1,1,0,1,1,0,0,1
29589,36,7,1,1,0,1,1,0,0,1
29590,37,8,1,1,0,1,1,0,0,1
29591,38,9,1,1,0,1,1,0,0,1
29592,39,10,1,1,0,1,1,0,0,1
29593,40,11,1,1,0,1,1,0,0,1
29594,41,12,1,1,0,1,1,0,0,1
29595,42,13,1,1,0,1,1,0,0,1
29596,33,4,1,1,0,2,1,0,0,1
29597,34,5,1,1,0,2,1,0,0,1
29598,35,6,1,1,0,2,1,0,0,1
29599,36,7,1,1,0,2,1,0,0,1
29600,37,8,1,1,0,2,1,0,0,1
29601,38,9,1,1,0,2,1,0,0,1
29602,39,10,1,1,0,2,1,0,0,1
29603,40,11,1,1,0,2,1,0,0,1
29604,41,12,1,1,0,2,1,0,0,1
29605,42,13,1,1,0,2,1,0,0,1
29606,33,4,1,1,0,2,0,1,0,1
29607,34,5,1,1,0,2,0,1,0,1
29608,35,6,1,1,0,2,0,1,0,1
29609,36,7,1,1,0,2,0,1,0,1
29610,37,8,1,1,0,2,0,1,0,1
29611,38,9,1,1,0,2,0,1,0,1
29612,39,10,1,1,0,2,0,1,0,1
29613,40,11,1,1,0,2,0,1,0,1
29614,41,12,1,1,0,2,0,1,0,1
29615,42,13,1,1,0,2,0,1,0,1
29616,33,4,1,1,0,1,1,0,0,1
29617,34,5,1,1,0,1,1,0,0,1
29618,35,6,1,1,0,1,1,0,0,1
29619,36,7,1,1,0,1,1,0,0,1
29620,37,8,1,1,0,1,1,0,0,1
29621,38,9,1,1,0,1,1,0,0,1
29622,39,10,1,1,0,1,1,0,0,1
29623,40,11,1,1,0,1,1,0,0,1
29624,41,12,1,1,0,1,1,0,0,1
29625,42,13,1,1,0,1,1,0,0,1
29626,33,4,1,1,0,2,0,1,0,1
29627,34,5,1,1,0,2,0,1,0,1
29628,35,6,1,1,0,2,0,1,0,1
29629,36,7,1,1,0,2,0,1,0,1
29630,37,8,1,1,0,2,0,1,0,1
29631,38,9,1,1,0,2,0,1,0,1
29632,39,10,1,1,0,2,0,1,0,1
29633,40,11,1,1,0,2,0,1,0,1
29634,41,12,1,1,0,2,0,1,0,1
29635,42,13,1,1,0,2,0,1,0,1
29636,33,4,1,1,0,2,1,0,0,1
29637,34,5,1,1,0,2,1,0,0,1
29638,35,6,1,1,0,2,1,0,0,1
29639,36,7,1,1,0,2,1,0,0,1
29640,37,8,1,1,0,2,1,0,0,1
29641,38,9,1,1,0,2,1,0,0,1
29642,39,10,1,1,0,2,1,0,0,1
29643,40,11,1,1,0,2,1,0,0,1
29644,41,12,1,1,0,2,1,0,0,1
29645,42,13,1,1,0,2,1,0,0,1
29646,33,4,1,1,0,1,1,0,0,1
29647,34,5,1,1,0,1,1,0,0,1
29648,35,6,1,1,0,1,1,0,0,1
29649,36,7,1,1,0,1,1,0,0,1
29650,37,8,1,1,0,1,1,0,0,1
29651,38,9,1,1,0,1,1,0,0,1
29652,39,10,1,1,0,1,1,0,0,1
29653,40,11,1,1,0,1,1,0,0,1
29654,41,12,1,1,0,1,1,0,0,1
29655,42,13,1,1,0,1,1,0,0,1
29656,33,4,1,1,0,2,1,0,0,1
29657,34,5,1,1,0,2,1,0,0,1
29658,35,6,1,1,0,2,1,0,0,1
29659,36,7,1,1,0,2,1,0,0,1
29660,37,8,1,1,0,2,1,0,0,1
29661,38,9,1,1,0,2,1,0,0,1
29662,39,10,1,1,0,2,1,0,0,1
29663,40,11,1,1,0,2,1,0,0,1
29664,41,12,1,1,0,2,1,0,0,1
29665,42,13,1,1,0,2,1,0,0,1
29666,33,4,1,1,0,1,1,0,0,1
29667,34,5,1,1,0,1,1,0,0,1
29668,35,6,1,1,0,1,1,0,0,1
29669,36,7,1,1,0,1,1,0,0,1
29670,37,8,1,1,0,1,1,0,0,1
29671,38,9,1,1,0,1,1,0,0,1
29672,39,10,1,1,0,1,1,0,0,1
29673,40,11,1,1,0,1,1,0,0,1
29674,41,12,1,1,0,1,1,0,0,1
29675,42,13,1,1,0,1,1,0,0,1
29676,32,4,1,1,0,2,0,1,0,1
29677,33,5,1,1,0,2,0,1,0,1
29678,34,6,1,1,0,2,0,1,0,1
29679,35,7,1,1,0,2,0,1,0,1
29680,36,8,1,1,0,2,0,1,0,1
29681,37,9,1,1,0,2,0,1,0,1
29682,38,10,1,1,0,2,0,1,0,1
29683,39,11,1,1,0,2,0,1,0,1
29684,40,12,1,1,0,2,0,1,0,1
29685,41,13,1,1,0,2,0,1,0,1
29686,32,4,1,1,0,2,1,0,0,1
29687,33,5,1,1,0,2,1,0,0,1
29688,34,6,1,1,0,2,1,0,0,1
29689,35,7,1,1,0,2,1,0,0,1
29690,36,8,1,1,0,2,1,0,0,1
29691,37,9,1,1,0,2,1,0,0,1
29692,38,10,1,1,0,2,1,0,0,1
29693,39,11,1,1,0,2,1,0,0,1
29694,40,12,1,1,0,2,1,0,0,1
29695,41,13,1,1,0,2,1,0,0,1
29696,32,4,1,1,0,2,0,1,0,1
29697,33,5,1,1,0,2,0,1,0,1
29698,34,6,1,1,0,2,0,1,0,1
29699,35,7,1,1,0,2,0,1,0,1
29700,36,8,1,1,0,2,0,1,0,1
29701,37,9,1,1,0,2,0,1,0,1
29702,38,10,1,1,0,2,0,1,0,1
29703,39,11,1,1,0,2,0,1,0,1
29704,40,12,1,1,0,2,0,1,0,1
29705,41,13,1,1,0,2,0,1,0,1
29706,32,4,1,1,0,2,1,0,0,1
29707,33,5,1,1,0,2,1,0,0,1
29708,34,6,1,1,0,2,1,0,0,1
29709,35,7,1,1,0,2,1,0,0,1
29710,36,8,1,1,0,2,1,0,0,1
29711,37,9,1,1,0,2,1,0,0,1
29712,38,10,1,1,0,2,1,0,0,1
29713,39,11,1,1,0,2,1,0,0,1
29714,40,12,1,1,0,2,1,0,0,1
29715,41,13,1,1,0,2,1,0,0,1
29716,32,4,1,1,0,2,0,1,0,1
29717,33,5,1,1,0,2,0,1,0,1
29718,34,6,1,1,0,2,0,1,0,1
29719,35,7,1,1,0,2,0,1,0,1
29720,36,8,1,1,0,2,0,1,0,1
29721,37,9,1,1,0,2,0,1,0,1
29722,38,10,1,1,0,2,0,1,0,1
29723,39,11,1,1,0,2,0,1,0,1
29724,40,12,1,1,0,2,0,1,0,1
29725,41,13,1,1,0,2,0,1,0,1
29726,32,4,1,1,0,2,1,0,0,1
29727,33,5,1,1,0,2,1,0,0,1
29728,34,6,1,1,0,2,1,0,0,1
29729,35,7,1,1,0,2,1,0,0,1
29730,36,8,1,1,0,2,1,0,0,1
29731,37,9,1,1,0,2,1,0,0,1
29732,38,10,1,1,0,2,1,0,0,1
29733,39,11,1,1,0,2,1,0,0,1
29734,40,12,1,1,0,2,1,0,0,1
29735,41,13,1,1,0,2,1,0,0,1
29736,32,4,1,1,0,2,1,0,0,1
29737,33,5,1,1,0,2,1,0,0,1
29738,34,6,1,1,0,2,1,0,0,1
29739,35,7,1,1,0,2,1,0,0,1
29740,36,8,1,1,0,2,1,0,0,1
29741,37,9,1,1,0,2,1,0,0,1
29742,38,10,1,1,0,2,1,0,0,1
29743,39,11,1,1,0,2,1,0,0,1
29744,40,12,1,1,0,2,1,0,0,1
29745,41,13,1,1,0,2,1,0,0,1
29746,32,4,1,1,0,1,0,1,0,1
29747,33,5,1,1,0,1,0,1,0,1
29748,34,6,1,1,0,1,0,1,0,1
29749,35,7,1,1,0,1,0,1,0,1
29750,36,8,1,1,0,1,0,1,0,1
29751,37,9,1,1,0,1,0,1,0,1
29752,38,10,1,1,0,1,0,1,0,1
29753,39,11,1,1,0,1,0,1,0,1
29754,40,12,1,1,0,1,0,1,0,1
29755,41,13,1,1,0,1,0,1,0,1
29756,32,4,1,1,0,1,0,1,0,1
29757,33,5,1,1,0,1,0,1,0,1
29758,34,6,1,1,0,1,0,1,0,1
29759,35,7,1,1,0,1,0,1,0,1
29760,36,8,1,1,0,1,0,1,0,1
29761,37,9,1,1,0,1,0,1,0,1
29762,38,10,1,1,0,1,0,1,0,1
29763,39,11,1,1,0,1,0,1,0,1
29764,40,12,1,1,0,1,0,1,0,1
29765,41,13,1,1,0,1,0,1,0,1
29766,32,4,1,1,0,1,1,0,0,1
29767,33,5,1,1,0,1,1,0,0,1
29768,34,6,1,1,0,1,1,0,0,1
29769,35,7,1,1,0,1,1,0,0,1
29770,36,8,1,1,0,1,1,0,0,1
29771,37,9,1,1,0,1,1,0,0,1
29772,38,10,1,1,0,1,1,0,0,1
29773,39,11,1,1,0,1,1,0,0,1
29774,40,12,1,1,0,1,1,0,0,1
29775,41,13,1,1,0,1,1,0,0,1
29776,32,4,1,1,0,2,0,1,0,1
29777,33,5,1,1,0,2,0,1,0,1
29778,34,6,1,1,0,2,0,1,0,1
29779,35,7,1,1,0,2,0,1,0,1
29780,36,8,1,1,0,2,0,1,0,1
29781,32,4,1,1,0,2,0,1,0,1
29782,33,5,1,1,0,2,0,1,0,1
29783,34,6,1,1,0,2,0,1,0,1
29784,35,7,1,1,0,2,0,1,0,1
29785,36,8,1,1,0,2,0,1,0,1
29786,37,9,1,1,0,2,0,1,0,1
29787,38,10,1,1,0,2,0,1,0,1
29788,39,11,1,1,0,2,0,1,0,1
29789,40,12,1,1,0,2,0,1,0,1
29790,41,13,1,1,0,2,0,1,0,1
29791,32,4,1,1,0,2,1,0,0,1
29792,33,5,1,1,0,2,1,0,0,1
29793,34,6,1,1,0,2,1,0,0,1
29794,35,7,1,1,0,2,1,0,0,1
29795,36,8,1,1,0,2,1,0,0,1
29796,37,9,1,1,0,2,1,0,0,1
29797,38,10,1,1,0,2,1,0,0,1
29798,39,11,1,1,0,2,1,0,0,1
29799,40,12,1,1,0,2,1,0,0,1
29800,41,13,1,1,0,2,1,0,0,1
29801,32,4,1,1,0,2,0,1,0,1
29802,33,5,1,1,0,2,0,1,0,1
29803,34,6,1,1,0,2,0,1,0,1
29804,35,7,1,1,0,2,0,1,0,1
29805,36,8,1,1,0,2,0,1,0,1
29806,37,9,1,1,0,2,0,1,0,1
29807,38,10,1,1,0,2,0,1,0,1
29808,39,11,1,1,0,2,0,1,0,1
29809,40,12,1,1,0,2,0,1,0,1
29810,41,13,1,1,0,2,0,1,0,1
29811,32,4,1,1,0,1,0,1,0,1
29812,33,5,1,1,0,1,0,1,0,1
29813,34,6,1,1,0,1,0,1,0,1
29814,35,7,1,1,0,1,0,1,0,1
29815,36,8,1,1,0,1,0,1,0,1
29816,37,9,1,1,0,1,0,1,0,1
29817,38,10,1,1,0,1,0,1,0,1
29818,39,11,1,1,0,1,0,1,0,1
29819,40,12,1,1,0,1,0,1,0,1
29820,41,13,1,1,0,1,0,1,0,1
29821,32,4,1,1,0,1,1,0,0,1
29822,33,5,1,1,0,1,1,0,0,1
29823,34,6,1,1,0,1,1,0,0,1
29824,35,7,1,1,0,1,1,0,0,1
29825,36,8,1,1,0,1,1,0,0,1
29826,37,9,1,1,0,1,1,0,0,1
29827,38,10,1,1,0,1,1,0,0,1
29828,39,11,1,1,0,1,1,0,0,1
29829,40,12,1,1,0,1,1,0,0,1
29830,41,13,1,1,0,1,1,0,0,1
29831,32,4,1,1,0,2,0,1,0,1
29832,33,5,1,1,0,2,0,1,0,1
29833,34,6,1,1,0,2,0,1,0,1
29834,35,7,1,1,0,2,0,1,0,1
29835,36,8,1,1,0,2,0,1,0,1
29836,37,9,1,1,0,2,0,1,0,1
29837,38,10,1,1,0,2,0,1,0,1
29838,39,11,1,1,0,2,0,1,0,1
29839,40,12,1,1,0,2,0,1,0,1
29840,41,13,1,1,0,2,0,1,0,1
29841,32,4,1,1,0,2,1,0,0,1
29842,33,5,1,1,0,2,1,0,0,1
29843,34,6,1,1,0,2,1,0,0,1
29844,35,7,1,1,0,2,1,0,0,1
29845,36,8,1,1,0,2,1,0,0,1
29846,37,9,1,1,0,2,1,0,0,1
29847,38,10,1,1,0,2,1,0,0,1
29848,39,11,1,1,0,2,1,0,0,1
29849,40,12,1,1,0,2,1,0,0,1
29850,41,13,1,1,0,2,1,0,0,1
29851,32,4,1,1,0,1,1,0,0,1
29852,33,5,1,1,0,1,1,0,0,1
29853,34,6,1,1,0,1,1,0,0,1
29854,35,7,1,1,0,1,1,0,0,1
29855,36,8,1,1,0,1,1,0,0,1
29856,37,9,1,1,0,1,1,0,0,1
29857,38,10,1,1,0,1,1,0,0,1
29858,39,11,1,1,0,1,1,0,0,1
29859,40,12,1,1,0,1,1,0,0,1
29860,41,13,1,1,0,1,1,0,0,1
29861,32,4,1,1,0,2,1,0,0,1
29862,33,5,1,1,0,2,1,0,0,1
29863,34,6,1,1,0,2,1,0,0,1
29864,35,7,1,1,0,2,1,0,0,1
29865,36,8,1,1,0,2,1,0,0,1
29866,37,9,1,1,0,2,1,0,0,1
29867,38,10,1,1,0,2,1,0,0,1
29868,39,11,1,1,0,2,1,0,0,1
29869,40,12,1,1,0,2,1,0,0,1
29870,41,13,1,1,0,2,1,0,0,1
29871,32,4,1,1,0,2,1,0,0,1
29872,33,5,1,1,0,2,1,0,0,1
29873,34,6,1,1,0,2,1,0,0,1
29874,35,7,1,1,0,2,1,0,0,1
29875,36,8,1,1,0,2,1,0,0,1
29876,37,9,1,1,0,2,1,0,0,1
29877,38,10,1,1,0,2,1,0,0,1
29878,39,11,1,1,0,2,1,0,0,1
29879,40,12,1,1,0,2,1,0,0,1
29880,41,13,1,1,0,2,1,0,0,1
29881,32,4,1,1,0,2,1,0,0,1
29882,33,5,1,1,0,2,1,0,0,1
29883,34,6,1,1,0,2,1,0,0,1
29884,35,7,1,1,0,2,1,0,0,1
29885,36,8,1,1,0,2,1,0,0,1
29886,37,9,1,1,0,2,1,0,0,1
29887,38,10,1,1,0,2,1,0,0,1
29888,39,11,1,1,0,2,1,0,0,1
29889,40,12,1,1,0,2,1,0,0,1
29890,41,13,1,1,0,2,1,0,0,1
29891,32,4,1,1,0,2,1,0,0,1
29892,33,5,1,1,0,2,1,0,0,1
29893,34,6,1,1,0,2,1,0,0,1
29894,35,7,1,1,0,2,1,0,0,1
29895,36,8,1,1,0,2,1,0,0,1
29896,37,9,1,1,0,2,1,0,0,1
29897,38,10,1,1,0,2,1,0,0,1
29898,39,11,1,1,0,2,1,0,0,1
29899,40,12,1,1,0,2,1,0,0,1
29900,41,13,1,1,0,2,1,0,0,1
29901,32,4,1,1,0,1,1,0,0,1
29902,33,5,1,1,0,1,1,0,0,1
29903,34,6,1,1,0,1,1,0,0,1
29904,35,7,1,1,0,1,1,0,0,1
29905,36,8,1,1,0,1,1,0,0,1
29906,37,9,1,1,0,1,1,0,0,1
29907,38,10,1,1,0,1,1,0,0,1
29908,39,11,1,1,0,1,1,0,0,1
29909,40,12,1,1,0,1,1,0,0,1
29910,41,13,1,1,0,1,1,0,0,1
29911,32,4,1,1,0,1,1,0,0,1
29912,33,5,1,1,0,1,1,0,0,1
29913,32,4,1,1,0,2,0,1,0,1
29914,33,5,1,1,0,2,0,1,0,1
29915,34,6,1,1,0,2,0,1,0,1
29916,35,7,1,1,0,2,0,1,0,1
29917,36,8,1,1,0,2,0,1,0,1
29918,37,9,1,1,0,2,0,1,0,1
29919,38,10,1,1,0,2,0,1,0,1
29920,39,11,1,1,0,2,0,1,0,1
29921,40,12,1,1,0,2,0,1,0,1
29922,41,13,1,1,0,2,0,1,0,1
29923,32,4,1,1,0,2,1,0,0,1
29924,33,5,1,1,0,2,1,0,0,1
29925,34,6,1,1,0,2,1,0,0,1
29926,35,7,1,1,0,2,1,0,0,1
29927,36,8,1,1,0,2,1,0,0,1
29928,37,9,1,1,0,2,1,0,0,1
29929,38,10,1,1,0,2,1,0,0,1
29930,39,11,1,1,0,2,1,0,0,1
29931,40,12,1,1,0,2,1,0,0,1
29932,41,13,1,1,0,2,1,0,0,1
29933,32,4,1,1,0,1,0,1,0,1
29934,33,5,1,1,0,1,0,1,0,1
29935,34,6,1,1,0,1,0,1,0,1
29936,35,7,1,1,0,1,0,1,0,1
29937,36,8,1,1,0,1,0,1,0,1
29938,37,9,1,1,0,1,0,1,0,1
29939,38,10,1,1,0,1,0,1,0,1
29940,39,11,1,1,0,1,0,1,0,1
29941,40,12,1,1,0,1,0,1,0,1
29942,41,13,1,1,0,1,0,1,0,1
29943,32,4,1,1,0,2,0,1,0,1
29944,33,5,1,1,0,2,0,1,0,1
29945,34,6,1,1,0,2,0,1,0,1
29946,35,7,1,1,0,2,0,1,0,1
29947,36,8,1,1,0,2,0,1,0,1
29948,37,9,1,1,0,2,0,1,0,1
29949,38,10,1,1,0,2,0,1,0,1
29950,39,11,1,1,0,2,0,1,0,1
29951,40,12,1,1,0,2,0,1,0,1
29952,41,13,1,1,0,2,0,1,0,1
29953,32,4,1,1,0,1,0,1,0,1
29954,33,5,1,1,0,1,0,1,0,1
29955,34,6,1,1,0,1,0,1,0,1
29956,35,7,1,1,0,1,0,1,0,1
29957,36,8,1,1,0,1,0,1,0,1
29958,37,9,1,1,0,1,0,1,0,1
29959,38,10,1,1,0,1,0,1,0,1
29960,39,11,1,1,0,1,0,1,0,1
29961,40,12,1,1,0,1,0,1,0,1
29962,41,13,1,1,0,1,0,1,0,1
29963,32,4,1,1,0,2,1,0,0,1
29964,33,5,1,1,0,2,1,0,0,1
29965,34,6,1,1,0,2,1,0,0,1
29966,35,7,1,1,0,2,1,0,0,1
29967,36,8,1,1,0,2,1,0,0,1
29968,37,9,1,1,0,2,1,0,0,1
29969,38,10,1,1,0,2,1,0,0,1
29970,39,11,1,1,0,2,1,0,0,1
29971,40,12,1,1,0,2,1,0,0,1
29972,41,13,1,1,0,2,1,0,0,1
29973,32,4,1,1,0,2,0,1,0,1
29974,33,5,1,1,0,2,0,1,0,1
29975,34,6,1,1,0,2,0,1,0,1
29976,35,7,1,1,0,2,0,1,0,1
29977,36,8,1,1,0,2,0,1,0,1
29978,37,9,1,1,0,2,0,1,0,1
29979,38,10,1,1,0,2,0,1,0,1
29980,39,11,1,1,0,2,0,1,0,1
29981,40,12,1,1,0,2,0,1,0,1
29982,41,13,1,1,0,2,0,1,0,1
29983,32,4,1,1,0,2,1,0,0,1
29984,33,5,1,1,0,2,1,0,0,1
29985,34,6,1,1,0,2,1,0,0,1
29986,32,4,1,1,0,1,0,1,0,1
29987,33,5,1,1,0,1,0,1,0,1
29988,34,6,1,1,0,1,0,1,0,1
29989,35,7,1,1,0,1,0,1,0,1
29990,36,8,1,1,0,1,0,1,0,1
29991,37,9,1,1,0,1,0,1,0,1
29992,38,10,1,1,0,1,0,1,0,1
29993,39,11,1,1,0,1,0,1,0,1
29994,40,12,1,1,0,1,0,1,0,1
29995,41,13,1,1,0,1,0,1,0,1
29996,32,3,1,1,0,2,0,1,0,1
29997,33,4,1,1,0,2,0,1,0,1
29998,34,5,1,1,0,2,0,1,0,1
29999,35,6,1,1,0,2,0,1,0,1
30000,36,7,1,1,0,2,0,1,0,1
30001,37,8,1,1,0,2,0,1,0,1
30002,38,9,1,1,0,2,0,1,0,1
30003,39,10,1,1,0,2,0,1,0,1
30004,40,11,1,1,0,2,0,1,0,1
30005,41,12,1,1,0,2,0,1,0,1
30006,32,3,1,1,0,1,0,1,0,1
30007,33,4,1,1,0,1,0,1,0,1
30008,34,5,1,1,0,1,0,1,0,1
30009,35,6,1,1,0,1,0,1,0,1
30010,36,7,1,1,0,1,0,1,0,1
30011,37,8,1,1,0,1,0,1,0,1
30012,38,9,1,1,0,1,0,1,0,1
30013,39,10,1,1,0,1,0,1,0,1
30014,40,11,1,1,0,1,0,1,0,1
30015,41,12,1,1,0,1,0,1,0,1
30016,32,3,1,1,0,0,1,0,0,1
30017,33,4,1,1,0,0,1,0,0,1
30018,34,5,1,1,0,0,1,0,0,1
