CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
720029508,1,50,0,1,2,2,1,0,37,3,1,0,12064.0,1312,10752.0,0.462,4100,67,0.675,0.109
709227033,1,53,1,3,2,2,3,0,46,5,2,3,9065.0,1548,7517.0,0.872,4030,73,0.78,0.171
719217483,1,45,0,4,1,1,4,0,36,5,1,2,3240.0,1775,1465.0,0.754,4200,67,0.675,0.548
720479058,1,50,0,1,4,2,4,0,39,4,2,2,1438.3,851,587.3,0.983,4379,64,0.829,0.592
711588708,0,50,0,2,5,1,1,0,36,1,3,1,1438.3,458,980.3,0.613,1863,42,0.312,0.318
714492783,0,46,0,4,5,1,4,0,36,3,3,3,1438.3,0,1438.3,0.346,1517,38,0.407,0.0
797998158,1,52,1,3,5,2,3,0,46,4,1,2,4555.0,0,4555.0,1.031,3646,66,1.2,0.0
714021183,1,54,1,4,2,2,3,0,36,4,2,3,30666.0,1046,29620.0,0.801,3709,66,0.886,0.034
780710433,1,53,1,2,0,2,3,0,42,4,2,2,1575.0,0,1575.0,1.32,4241,77,0.974,0.0
780068283,1,53,1,1,2,2,0,0,38,4,3,3,1891.0,922,969.0,0.812,3822,69,0.533,0.488
719930658,1,40,1,4,5,1,0,0,24,4,2,2,16634.0,1946,14688.0,0.926,3455,72,1.0,0.117
714121083,1,40,0,3,2,1,1,0,20,5,2,2,6247.0,1508,4739.0,1.01,5158,68,0.447,0.241
779210283,1,36,1,3,5,1,1,0,25,6,2,4,3645.0,2517,1128.0,0.749,4142,74,0.644,0.691
716230158,1,35,0,3,2,1,1,0,36,4,1,4,7234.0,2000,5234.0,0.754,4272,83,0.596,0.276
708724908,1,47,0,2,3,2,4,0,35,4,2,3,2262.0,0,2262.0,0.806,4113,83,0.627,0.0
713804058,1,45,0,4,0,1,4,0,36,5,2,3,4187.0,2199,1988.0,0.908,4647,81,0.884,0.525
718791708,0,48,1,2,3,1,3,0,32,1,2,4,16362.0,2268,14094.0,0.841,2228,37,0.85,0.139
785529708,1,59,1,1,2,2,0,0,53,6,2,2,34516.0,0,34516.0,0.711,4333,70,0.628,0.0
794528283,1,44,1,4,0,1,2,0,28,4,2,2,2748.0,878,1870.0,0.633,3383,67,0.558,0.32
794856033,1,38,1,3,4,1,3,0,32,3,2,3,5242.0,470,4772.0,0.805,4306,77,0.604,0.09
712939533,1,43,1,5,2,1,2,0,35,4,3,0,21585.0,986,20599.0,0.631,3789,70,0.75,0.046
716556258,1,50,0,3,1,2,4,0,39,6,1,3,9966.0,0,9966.0,0.966,4401,60,1.069,0.0
709742958,1,45,1,5,3,1,2,0,37,3,1,3,15626.0,1148,14478.0,1.028,3386,65,0.711,0.073
772695033,0,47,1,5,3,2,3,0,37,3,4,4,18800.0,2517,16283.0,0.482,1575,23,0.211,0.134
714850158,1,49,1,4,2,2,3,0,36,5,1,3,1963.0,1516,447.0,0.872,4150,75,0.744,0.772
708831858,0,43,0,3,5,1,4,0,30,1,3,4,4579.0,1506,3073.0,0.443,1915,44,0.375,0.329
718076733,1,43,1,1,2,2,2,3,31,4,3,3,25824.0,1170,24654.0,0.684,3101,73,0.78,0.045
780006783,0,59,1,1,5,2,1,3,49,3,2,2,15809.0,0,15809.0,0.992,3109,48,0.412,0.0
771342183,0,53,0,3,2,2,1,0,40,6,3,2,1625.0,0,1625.0,0.689,2314,43,0.433,0.0
712901283,0,53,0,2,2,2,1,0,36,2,3,2,2121.0,0,2121.0,0.618,1464,32,0.778,0.0
718473558,0,42,0,3,1,2,4,0,18,5,3,4,8668.0,0,8668.0,0.275,1402,38,0.31,0.0
743590608,1,50,1,2,3,1,2,0,43,6,3,4,21869.0,950,20919.0,0.866,4233,71,0.775,0.043
788252358,1,49,1,3,3,2,2,0,40,3,4,2,8190.0,1716,6474.0,0.781,3529,84,0.787,0.21
717740658,1,55,0,2,0,1,4,0,45,5,2,4,1850.0,942,908.0,0.757,4134,78,0.625,0.509
714567708,1,46,0,1,5,0,4,0,36,5,3,3,2483.0,2049,434.0,0.69,4421,74,0.51,0.825
709708233,0,49,0,3,1,1,4,0,29,3,4,2,7066.0,0,7066.0,0.479,1695,38,0.31,0.0
709957158,1,48,1,4,3,1,1,0,40,5,1,2,2514.0,2251,263.0,0.852,3942,65,0.625,0.895
828288333,1,50,1,0,5,1,2,0,46,4,1,3,3640.0,659,2981.0,0.938,3756,70,0.842,0.181
709178733,0,50,0,2,4,1,1,0,36,3,2,3,5527.0,1120,4407.0,0.442,2281,37,0.48,0.203
721325133,1,45,1,2,0,1,3,0,36,6,1,3,31625.0,0,31625.0,0.559,4503,77,0.674,0.0
816606333,1,57,1,2,3,2,3,0,52,6,3,4,32409.0,0,32409.0,0.943,4218,66,0.571,0.0
717444558,1,50,0,1,2,1,4,0,38,4,1,3,2623.0,1714,909.0,0.807,5237,76,0.81,0.653
715474833,1,37,1,2,0,2,3,0,36,3,2,2,12944.0,1399,11545.0,0.507,4389,84,0.68,0.108
718271958,1,54,1,2,5,1,2,0,34,5,1,4,6401.0,1471,4930.0,0.655,4465,63,0.703,0.23
708924783,1,43,1,3,2,0,3,0,36,4,1,0,5506.0,2129,3377.0,0.705,4024,62,0.55,0.387
717669483,1,52,1,1,2,2,3,0,44,3,3,1,34516.0,0,34516.0,0.551,1737,38,0.9,0.0
809360883,1,46,1,4,0,2,2,0,41,3,1,1,17673.0,1783,15890.0,1.003,3160,59,1.36,0.101
719609433,1,55,0,4,5,0,1,0,43,5,3,2,1965.0,1525,440.0,0.855,4671,69,0.816,0.776
714537258,1,48,1,3,1,1,2,0,36,3,2,1,8876.0,1132,7744.0,0.844,3779,78,0.814,0.128
714680208,1,50,0,1,3,1,4,0,45,5,3,4,1652.0,1318,334.0,0.593,4533,69,0.533,0.798
715240683,1,46,1,4,3,1,3,0,37,3,2,3,15535.0,1302,14233.0,0.461,3718,66,0.61,0.084
717368208,0,49,1,1,2,2,0,0,36,6,2,4,26723.0,0,26723.0,0.716,2138,43,0.593,0.0
802662858,1,55,0,2,2,0,4,0,49,5,1,4,3949.0,2024,1925.0,0.667,3495,64,0.882,0.513
780206958,1,49,1,4,2,1,2,0,39,3,2,2,5937.0,2120,3817.0,0.654,4228,70,0.75,0.357
711491283,1,44,0,3,1,1,4,0,36,4,3,0,1975.0,1264,711.0,0.671,2959,63,0.8,0.64
720211533,1,41,0,4,5,1,4,0,33,5,2,3,2888.0,821,2067.0,0.931,4713,77,1.026,0.284
715409733,0,47,0,4,0,2,4,0,36,2,2,3,2263.0,0,2263.0,0.752,2385,33,0.375,0.0
715732533,0,52,1,4,2,1,2,0,36,4,1,3,9375.0,1625,7750.0,0.532,2108,51,0.5,0.173
709101258,0,41,0,2,3,0,4,0,28,4,2,2,1478.0,524,954.0,0.751,2180,46,0.643,0.355
708588408,1,53,1,3,5,2,2,0,36,6,2,2,6836.0,1607,5229.0,0.524,4421,74,0.542,0.235
717099408,1,40,1,3,2,1,2,0,29,6,3,2,10529.0,0,10529.0,0.729,4583,87,0.851,0.0
715155033,1,61,1,0,3,2,1,0,49,6,1,4,2122.0,975,1147.0,0.807,5224,85,0.667,0.459
709338633,0,56,0,1,2,2,1,0,37,2,4,3,2339.0,0,2339.0,0.493,1542,45,0.607,0.0
741116058,1,48,1,2,2,1,1,0,41,5,2,4,2582.0,1399,1183.0,0.559,2144,42,0.909,0.542
813755658,1,60,1,1,2,2,3,0,55,6,2,1,11524.0,0,11524.0,0.682,3598,72,0.532,0.0
814219008,1,65,1,1,1,2,1,0,56,5,2,2,1456.0,867,589.0,0.725,3953,69,0.725,0.595
715182108,1,51,0,3,3,1,4,0,35,6,1,3,3025.0,1912,1113.0,0.674,4626,78,0.773,0.632
717078933,1,40,0,5,2,2,4,0,29,3,2,4,4205.0,2517,1688.0,0.652,4256,69,0.725,0.599
719491233,1,55,1,1,0,2,0,0,42,6,2,3,3515.0,2517,998.0,1.051,4313,72,0.8,0.716
789520533,1,52,1,2,5,2,0,0,44,6,3,2,26174.0,1864,24310.0,0.684,4551,65,0.667,0.071
714738033,1,44,0,4,2,1,4,0,25,5,3,2,1602.0,1044,558.0,0.781,5428,85,0.635,0.652
715093383,1,49,0,2,0,1,4,0,41,3,1,3,2115.0,1598,517.0,0.934,4450,68,0.545,0.756
717195933,0,42,1,3,2,1,2,0,30,2,2,3,5298.0,0,5298.0,0.857,2431,37,0.542,0.0
747107508,1,56,0,3,2,2,4,0,49,4,3,1,2433.0,1947,486.0,0.816,4269,88,0.76,0.8
717920583,1,60,0,1,5,0,4,0,49,5,2,2,1443.0,0,1443.0,0.875,4673,59,0.735,0.0
710516283,1,50,1,1,3,2,0,0,37,4,1,4,9758.0,1792,7966.0,0.626,4134,60,0.765,0.184
787593558,1,42,1,3,2,1,3,0,34,6,3,0,4562.0,2258,2304.0,0.861,3740,55,0.833,0.495
708801108,0,57,0,3,5,2,4,0,51,3,0,3,1438.3,0,1438.3,0.429,2113,38,0.267,0.0
715948833,1,48,1,4,2,1,0,0,39,4,2,4,24931.0,1353,23578.0,0.612,5031,79,0.646,0.054
770667408,1,47,1,4,0,1,3,0,33,3,1,3,8854.0,2382,6472.0,0.67,4768,81,0.929,0.269
823590483,1,62,0,0,2,0,4,0,56,3,1,1,2230.0,1716,514.0,0.811,4027,75,0.5,0.77
710635083,1,46,1,4,3,1,3,0,38,5,1,2,28327.0,582,27745.0,0.912,3475,52,0.733,0.021
713803158,1,41,1,3,3,2,2,0,33,4,1,3,9246.0,0,9246.0,0.658,4611,91,0.569,0.0
713593683,1,43,0,3,2,1,1,0,28,5,3,3,11155.0,1583,9572.0,1.061,3504,60,0.765,0.142
789382758,0,54,1,3,2,2,1,0,44,6,3,3,5501.0,0,5501.0,0.519,2050,51,0.821,0.0
813427833,1,45,0,4,2,2,4,0,40,3,2,1,2110.0,844,1266.0,1.109,4812,77,0.604,0.4
717846108,1,49,1,4,5,1,2,0,34,5,3,2,12994.0,904,12090.0,0.627,3734,74,0.85,0.07
721437333,0,46,1,2,2,2,3,0,36,2,2,2,5054.0,2517,2537.0,0.605,2027,39,0.393,0.498
712404483,1,49,1,2,3,1,3,0,36,4,3,1,3989.0,2514,1475.0,0.469,5189,82,0.519,0.63
714926508,1,52,1,2,2,1,3,3,45,5,4,2,34516.0,1938,32578.0,0.807,2275,46,0.438,0.056
771474108,1,40,0,2,5,1,4,0,28,3,2,2,1794.0,1019,775.0,0.692,4455,63,0.658,0.568
718802283,1,44,0,3,4,0,4,0,31,3,2,1,8320.0,0,8320.0,0.421,4128,82,0.491,0.0
711626658,0,62,0,1,3,2,4,0,36,2,3,4,1930.0,0,1930.0,0.331,1971,45,0.25,0.0
720486408,1,55,0,1,5,2,4,0,36,3,3,0,1438.3,756,682.3,1.012,4436,73,0.622,0.526
717793983,0,55,1,3,2,2,1,3,45,2,3,1,18128.0,0,18128.0,0.71,2503,49,0.885,0.0
713127708,1,38,0,0,5,1,4,0,26,5,1,4,2230.0,0,2230.0,0.896,3766,63,0.909,0.0
713056083,1,52,1,2,3,2,0,0,46,4,2,4,34516.0,0,34516.0,0.775,4037,87,0.706,0.0
718538958,1,55,0,3,0,2,4,0,43,6,3,4,1844.0,0,1844.0,0.729,4564,82,0.608,0.0
710353233,1,48,1,3,0,0,2,0,39,4,3,2,13233.0,1106,12127.0,0.882,4288,47,0.621,0.084
710342508,1,48,0,2,5,1,1,0,36,3,3,4,1593.0,0,1593.0,0.718,4004,76,0.652,0.0
787563858,1,50,0,1,2,1,4,0,41,4,2,3,8589.0,685,7904.0,0.858,3553,63,0.909,0.08
799239033,0,53,0,3,3,2,1,0,47,1,3,4,1714.0,0,1714.0,0.661,2279,46,0.533,0.0
718489608,1,50,0,4,2,1,4,0,36,6,2,2,2433.0,1948,485.0,0.752,4668,69,0.643,0.801
758824608,1,47,1,4,5,1,3,0,40,5,2,4,21148.0,1746,19402.0,0.853,3370,69,0.769,0.083
814483608,0,47,0,4,2,0,4,0,42,1,3,3,5798.0,2517,3281.0,0.58,1860,43,0.433,0.434
708848208,1,52,1,3,5,2,3,0,40,6,3,2,34516.0,1757,32759.0,0.786,4223,81,0.653,0.051
715514133,0,44,0,4,2,1,4,0,31,3,3,4,2184.0,0,2184.0,0.671,1973,42,0.556,0.0
715955208,1,35,0,1,3,2,4,0,26,3,3,2,2189.0,1833,356.0,0.56,4530,72,0.846,0.837
794707083,0,50,1,2,0,2,3,0,44,5,2,4,3495.0,0,3495.0,0.639,2131,41,0.464,0.0
805313808,0,52,0,3,3,1,1,0,47,2,2,3,8018.0,134,7884.0,0.717,2409,38,0.31,0.017
712444533,1,43,1,2,3,2,3,0,36,6,2,0,14418.0,0,14418.0,1.043,3880,68,0.7,0.0
720616908,1,54,1,1,5,2,0,0,36,5,1,2,34516.0,0,34516.0,0.452,3918,67,1.094,0.0
817038333,1,55,0,0,2,1,4,0,40,4,3,4,1513.0,725,788.0,0.791,4042,72,0.714,0.479
720338658,1,56,0,3,4,2,4,0,42,3,2,2,2490.0,1623,867.0,0.79,2998,60,0.622,0.652
803938908,1,49,0,4,5,2,4,0,44,4,2,2,2659.0,0,2659.0,0.84,4546,81,0.884,0.0
787921383,0,53,1,0,3,2,0,3,44,2,4,4,34516.0,2297,32219.0,0.416,1461,43,0.536,0.067
787849833,1,49,1,2,3,1,3,0,40,4,2,0,13490.0,1672,11818.0,0.799,4205,75,0.415,0.124
721143258,1,46,1,1,3,2,1,0,33,6,4,3,1664.0,798,866.0,0.703,4804,66,0.535,0.48
709335558,1,49,1,3,5,1,0,0,37,6,3,3,7753.0,1643,6110.0,0.798,3367,65,0.806,0.212
806619333,1,36,0,3,3,2,4,0,31,4,2,3,2909.0,2085,824.0,1.035,5154,80,0.86,0.717
719378658,1,57,1,3,2,0,3,3,36,6,3,4,34516.0,1384,33132.0,0.887,4745,69,0.605,0.04
716955783,1,52,1,2,2,2,3,0,36,6,2,2,16026.0,1160,14866.0,0.386,4418,59,0.639,0.072
817970208,1,45,1,1,5,0,4,0,40,4,3,2,2705.0,1334,1371.0,0.886,4501,67,0.675,0.493
708506508,1,54,1,3,3,1,0,0,43,5,3,2,2884.0,1144,1740.0,0.783,4887,90,0.698,0.397
750147483,1,49,1,2,3,2,3,0,37,6,1,4,24299.0,2517,21782.0,0.723,5320,62,0.771,0.104
715540233,1,43,1,3,2,2,2,0,34,6,1,2,20755.0,2276,18479.0,0.801,4615,79,0.837,0.11
807584958,0,50,1,3,5,1,2,0,45,2,2,5,21096.0,0,21096.0,0.637,1882,39,0.345,0.0
720686583,1,46,1,3,3,0,0,0,37,5,3,4,6457.0,0,6457.0,0.531,4487,73,0.431,0.0
820637433,1,45,0,3,3,1,4,0,40,5,2,3,1603.0,0,1603.0,0.467,4041,66,0.571,0.0
710094108,1,33,1,3,2,2,2,0,27,6,2,3,2043.0,1725,318.0,0.686,5212,79,0.646,0.844
708614058,1,56,0,2,2,0,4,0,45,4,2,4,1960.0,1690,270.0,0.63,3870,67,0.558,0.862
720614658,1,40,1,2,3,0,2,0,25,6,4,2,2978.0,0,2978.0,0.49,3879,95,0.583,0.0
716695533,1,49,0,3,0,1,4,0,29,3,3,3,2017.0,1557,460.0,0.738,3875,75,0.974,0.772
713231658,1,45,0,2,1,2,4,0,33,6,2,3,5553.0,1117,4436.0,0.914,3744,52,0.793,0.201
708489258,1,40,0,3,2,1,4,0,27,5,3,3,1438.3,988,450.3,0.556,3561,72,0.5,0.687
769684158,1,42,1,4,0,2,1,0,36,3,3,2,2502.0,1488,1014.0,0.56,3763,75,0.875,0.595
710349258,1,45,0,3,3,2,4,0,36,3,2,2,2589.0,2052,537.0,0.636,4133,68,0.789,0.793
713940033,1,47,0,3,2,2,4,0,36,5,1,3,2049.0,1460,589.0,0.599,3514,79,0.646,0.713
713482608,1,47,1,4,0,1,1,0,35,6,1,2,3560.0,751,2809.0,1.096,4060,79,0.975,0.211
819363708,1,43,1,1,4,2,2,0,38,4,2,3,2387.0,1482,905.0,0.868,3909,67,0.675,0.621
712014708,1,48,1,4,2,1,4,0,36,4,1,2,2912.0,1501,1411.0,0.825,4518,90,0.875,0.515
788717358,1,53,1,2,5,2,2,0,38,3,2,2,7062.0,1255,5807.0,0.672,3432,68,0.744,0.178
710413533,1,56,1,2,2,1,3,0,51,3,3,3,12186.0,1080,11106.0,0.842,4785,66,0.65,0.089
718515483,0,64,1,0,2,2,4,0,52,2,3,5,3570.0,2517,1053.0,0.69,3289,47,0.958,0.705
720660558,1,50,1,2,5,1,0,0,36,4,3,4,23911.0,2100,21811.0,0.988,4770,89,0.712,0.088
814845933,1,62,1,0,2,2,3,0,56,4,3,3,1438.3,0,1438.3,0.794,3628,74,0.644,0.0
711199908,1,41,1,2,2,2,2,0,30,3,1,2,2317.0,1232,1085.0,0.733,3057,71,0.919,0.532
715664808,0,43,1,2,2,2,3,0,30,3,3,3,34516.0,0,34516.0,0.688,2427,51,0.645,0.0
719239158,1,48,1,3,3,1,2,0,39,4,3,2,5448.0,0,5448.0,0.549,3912,72,0.565,0.0
820633833,1,64,0,1,2,2,1,0,56,5,2,4,5152.0,948,4204.0,0.953,4074,72,1.057,0.184
718487958,1,53,0,2,3,1,4,0,41,5,3,0,2799.0,1303,1496.0,0.763,3971,76,0.551,0.466
710533233,0,38,0,1,2,1,4,0,29,3,3,4,1438.3,0,1438.3,0.508,2139,47,0.567,0.0
716317458,0,51,0,2,4,2,4,0,36,3,3,3,4281.0,0,4281.0,0.447,1723,44,0.375,0.0
720879708,1,52,1,2,3,2,3,0,44,3,2,4,28186.0,1308,26878.0,0.679,2853,64,0.73,0.046
721028283,1,40,0,4,3,1,1,0,28,4,1,3,11494.0,1160,10334.0,0.463,3353,86,0.593,0.101
710763783,1,49,1,2,3,1,3,0,32,4,1,3,28142.0,762,27380.0,0.982,3676,47,1.35,0.027
720432858,1,40,0,4,4,1,4,0,36,4,1,3,2316.0,1510,806.0,0.554,3471,63,0.75,0.652
772525308,1,43,1,3,0,2,1,0,33,5,2,4,10533.0,1689,8844.0,0.359,3651,69,0.605,0.16
767354208,1,48,1,4,2,1,3,0,41,4,2,1,14322.0,0,14322.0,0.602,3993,75,0.531,0.0
715670058,1,50,1,3,2,1,0,0,38,5,2,4,34516.0,1662,32854.0,0.504,3806,76,0.9,0.048
713856708,1,48,1,4,3,1,3,0,36,5,1,2,6798.0,2517,4281.0,0.873,4327,79,0.881,0.37
717035283,0,46,1,1,2,2,2,0,37,2,3,4,2445.0,848,1597.0,0.771,2216,39,0.56,0.347
709604958,1,51,0,3,2,2,1,0,36,3,3,4,2585.0,1847,738.0,0.627,3480,64,0.6,0.715
711047658,1,46,0,3,3,1,4,0,38,4,2,2,1781.0,1315,466.0,0.704,4775,83,0.729,0.738
716385858,1,42,0,4,2,1,4,0,28,5,2,4,2205.0,1245,960.0,0.925,4921,90,0.8,0.565
787655058,1,44,0,2,5,2,4,0,37,5,2,3,2568.0,1875,693.0,0.578,4254,85,0.735,0.73
803113383,0,55,0,1,5,2,4,0,49,3,4,3,3292.0,0,3292.0,0.482,2222,54,0.636,0.0
715762083,1,46,1,0,5,2,2,3,36,6,3,2,30501.0,2030,28471.0,0.56,2525,45,0.5,0.067
711629733,1,45,0,2,2,1,4,0,34,5,3,1,5371.0,1499,3872.0,0.737,3282,66,0.65,0.279
719745558,1,52,1,3,2,2,2,0,36,4,2,2,9137.0,1729,7408.0,0.974,4626,77,0.75,0.189
820282383,0,45,0,2,2,1,4,0,40,6,3,3,5848.0,2517,3331.0,0.561,2000,32,0.28,0.43
793543758,1,47,1,2,2,2,0,0,41,3,2,4,10614.0,784,9830.0,0.73,4601,77,0.638,0.074
712555233,1,59,0,0,2,2,1,0,48,4,1,2,4205.0,710,3495.0,0.504,2023,38,0.727,0.169
718516533,1,46,0,2,2,2,4,0,36,6,2,3,2586.0,2196,390.0,0.693,3944,78,0.857,0.849
717708783,1,57,1,2,2,2,0,3,51,6,3,4,34516.0,1417,33099.0,0.966,4303,77,0.638,0.041
718163808,1,37,1,1,2,2,3,0,24,6,3,4,11309.0,0,11309.0,0.474,4809,71,0.479,0.0
712693908,0,43,1,3,2,1,0,0,31,2,4,1,13883.0,783,13100.0,0.749,1871,32,0.684,0.056
711655683,1,55,1,1,5,2,2,3,46,4,2,4,25991.0,0,25991.0,0.639,2996,62,0.879,0.0
718188858,1,52,0,0,2,2,4,0,36,5,1,2,2537.0,1097,1440.0,0.874,4964,84,0.909,0.432
718514283,1,46,1,4,3,2,1,0,36,5,2,2,1438.3,794,644.3,0.807,3895,67,0.558,0.552
811475733,0,53,0,1,0,1,1,0,48,2,2,3,3339.0,0,3339.0,0.694,2432,48,0.6,0.0
712089108,1,49,1,3,5,0,3,0,37,6,3,3,28390.0,1141,27249.0,0.919,4631,76,0.949,0.04
714963558,1,46,1,3,2,2,1,0,36,4,2,3,1438.3,0,1438.3,0.951,4374,71,0.775,0.0
713788083,0,28,0,1,2,2,4,0,36,4,2,5,1624.0,0,1624.0,0.299,1897,35,0.25,0.0
719583558,1,49,0,3,5,1,1,0,40,6,2,3,8900.0,1700,7200.0,0.906,4710,70,0.556,0.191
713240133,1,42,0,3,3,1,4,0,36,4,3,1,9351.0,1482,7869.0,0.464,5099,60,0.714,0.158
815015283,1,43,0,4,2,1,4,0,38,4,2,2,2655.0,1650,1005.0,0.701,4025,62,0.59,0.621
718072758,1,51,1,2,4,1,0,0,45,5,2,1,3173.0,2517,656.0,0.708,4030,73,0.622,0.793
709127808,1,48,1,3,4,0,2,0,35,5,2,1,6243.0,1331,4912.0,0.8,3502,57,1.036,0.213
709567758,1,40,0,3,5,1,4,0,29,4,1,2,2490.0,2225,265.0,0.566,3339,71,0.543,0.894
780067158,0,51,0,2,5,2,4,0,36,2,3,3,1746.0,1107,639.0,0.539,1907,47,0.621,0.634
715357308,1,44,1,2,2,1,2,0,36,3,1,2,4141.0,1424,2717.0,0.574,3512,65,0.477,0.344
720559908,1,58,0,2,5,0,4,3,46,6,1,4,11684.0,653,11031.0,0.622,4900,61,0.743,0.056
720339558,1,47,0,2,2,2,4,0,36,3,1,2,2363.0,494,1869.0,0.736,3887,71,0.651,0.209
809599158,0,48,1,4,5,2,3,3,43,2,3,4,34516.0,0,34516.0,0.671,1626,28,0.4,0.0
809978733,1,33,0,2,3,2,1,0,28,3,2,3,1438.3,746,692.3,0.913,4415,77,0.878,0.519
788996058,1,47,0,2,3,1,4,0,34,4,2,4,2730.0,1970,760.0,0.848,3841,69,0.865,0.722
712575708,1,55,0,2,3,1,4,0,36,5,1,4,1994.0,1175,819.0,0.794,4455,82,0.547,0.589
789625383,1,48,1,3,5,1,3,0,42,4,3,3,9727.0,1626,8101.0,1.006,3543,62,0.676,0.167
719730258,1,41,1,4,5,0,2,3,36,4,2,3,33771.0,0,33771.0,0.791,3819,75,0.829,0.0
793717608,1,39,1,0,1,2,2,0,33,6,2,0,10452.0,1120,9332.0,0.802,3592,79,0.795,0.107
716077458,1,46,1,3,5,1,1,0,36,4,2,4,4707.0,1121,3586.0,0.604,3188,71,0.651,0.238
813435108,1,49,0,1,2,2,4,0,44,5,2,1,3537.0,0,3537.0,0.763,4726,78,0.814,0.0
708084558,0,46,1,3,1,0,3,0,38,6,3,3,8258.0,1771,6487.0,0.0,1447,23,0.0,0.214
719880408,1,46,0,4,2,1,4,0,35,6,3,1,3072.0,1611,1461.0,0.682,3992,57,0.727,0.524
718711158,0,52,1,3,2,1,0,0,36,1,2,3,3841.0,2517,1324.0,0.841,2680,51,0.545,0.655
717443658,1,37,0,0,2,0,1,0,28,4,3,1,1920.0,0,1920.0,0.688,4715,81,0.841,0.0
719038008,1,48,0,4,2,2,4,0,35,3,2,2,1705.0,1192,513.0,0.763,4862,41,0.242,0.699
709143183,0,52,0,2,1,1,1,0,43,3,2,4,1822.0,1605,217.0,0.756,2538,39,0.696,0.881
709274583,1,40,1,2,3,1,0,0,27,5,3,1,12248.0,1323,10925.0,0.882,4806,91,0.896,0.108
816864483,1,39,0,4,5,2,1,0,34,4,2,2,10264.0,803,9461.0,0.802,4003,74,0.721,0.078
708271833,1,42,1,3,2,2,1,3,36,3,2,3,15069.0,1843,13226.0,0.84,3464,67,0.558,0.122
821759658,0,41,0,4,3,0,1,0,37,3,2,3,4650.0,204,4446.0,0.685,2014,54,0.8,0.044
820920408,1,53,0,2,2,2,4,0,48,3,2,2,3685.0,0,3685.0,0.762,4012,59,0.639,0.0
718403358,1,49,0,2,3,0,1,0,33,4,2,1,7231.0,2517,4714.0,0.865,3912,67,0.763,0.348
720690933,1,52,1,4,5,1,2,0,39,5,1,3,2641.0,1584,1057.0,0.809,4279,67,0.718,0.6
719252583,1,29,0,1,3,2,4,0,20,4,2,1,3095.0,1488,1607.0,0.924,4642,92,0.878,0.481
712783083,0,48,0,4,3,1,4,0,37,1,2,3,3607.0,0,3607.0,0.504,2013,35,0.458,0.0
821749608,0,41,1,3,2,2,3,0,37,3,3,3,19402.0,0,19402.0,0.58,1937,51,0.594,0.0
714389883,1,45,1,4,2,2,3,0,36,6,3,1,8063.0,1485,6578.0,0.872,4275,77,0.833,0.184
824163333,1,43,0,5,5,2,4,0,39,3,2,4,3161.0,2424,737.0,0.617,4307,66,0.784,0.767
709444983,0,38,0,3,5,2,1,0,30,3,2,3,2435.0,2432,3.0,0.12,1460,32,0.103,0.999
769575783,0,49,0,3,0,1,4,0,41,3,3,3,1603.0,749,854.0,0.733,2644,43,0.483,0.467
720334833,1,39,0,5,0,2,4,0,30,4,1,2,4710.0,1869,2841.0,0.858,4719,91,0.655,0.397
708205083,1,38,0,1,3,1,4,0,28,6,4,3,1438.3,0,1438.3,0.767,4815,81,0.653,0.0
715276683,1,52,1,2,3,1,2,0,45,5,1,4,24287.0,1676,22611.0,0.506,5495,69,0.816,0.069
721254858,1,42,0,5,2,1,4,0,18,6,1,1,1694.0,1074,620.0,0.78,3857,70,0.75,0.634
712257258,0,50,0,1,3,2,4,0,36,4,2,5,1457.0,0,1457.0,0.493,1441,39,0.393,0.0
711110733,1,45,1,3,3,1,1,3,33,3,2,1,16928.0,1519,15409.0,0.894,3355,66,0.886,0.09
714043008,1,37,1,2,3,2,1,0,30,6,3,4,4297.0,0,4297.0,0.797,4310,76,0.767,0.0
780602733,1,42,1,3,5,2,2,0,30,4,2,3,8302.0,1294,7008.0,0.558,3221,66,0.61,0.156
772825308,1,40,1,3,2,0,3,0,31,4,2,3,27374.0,1509,25865.0,0.803,4231,60,0.714,0.055
711175083,1,54,1,3,1,2,2,0,41,4,2,3,9110.0,0,9110.0,0.662,2999,75,0.786,0.0
756477333,1,42,0,4,5,1,4,0,35,4,3,1,1539.0,0,1539.0,0.944,4793,71,0.614,0.0
712294983,1,39,0,2,2,1,1,0,36,4,2,4,1947.0,1160,787.0,1.227,4496,71,1.29,0.596
709869708,1,54,0,3,0,2,4,0,45,5,1,4,3062.0,2039,1023.0,1.057,4037,71,0.821,0.666
772133808,1,47,0,3,4,2,1,0,36,6,5,0,3114.0,1059,2055.0,0.78,4342,62,0.771,0.34
768196008,1,54,1,1,5,2,2,0,48,5,2,3,14948.0,2158,12790.0,0.844,3094,56,1.0,0.144
716079708,1,46,0,3,0,2,4,0,36,5,2,2,2503.0,2373,130.0,0.697,4647,65,0.806,0.948
720087708,1,38,0,3,3,1,4,0,31,4,3,2,1854.0,0,1854.0,0.885,5245,89,0.712,0.0
